"Provider","Region","Region (code)","Name","vCPU","RAM (MiB)","Storage (GB)","Price/h (USD)"
"aws-ec2","US West (Oregon)","us-west-2","r5ad.large",2,16384,1 x 75 NVMe SSD,0.131
"aws-ec2","US East (Ohio)","us-east-2","r5ad.large",2,16384,1 x 75 NVMe SSD,0.131
"aws-ec2","EU (London)","eu-west-2","m5d.large",2,8192,1 x 75 NVMe SSD,0.131
"aws-ec2","South America (Sao Paulo)","sa-east-1","c6i.large",2,4096,EBS only,0.131
"aws-ec2","South America (Sao Paulo)","sa-east-1","c5.large",2,4096,EBS only,0.131
"aws-ec2","EU (Paris)","eu-west-3","m5d.large",2,8192,1 x 75 NVMe SSD,0.132
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","m6i.large",2,8192,EBS only,0.132
"aws-ec2","Middle East (Bahrain)","me-south-1","m6i.large",2,8192,EBS only,0.132
"aws-ec2","EU (Milan)","eu-south-1","m5d.large",2,8192,1 x 75 NVMe SSD,0.132
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","m5.large",2,8192,EBS only,0.132
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c3.large",2,3840,2 x 16 SSD,0.132
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","c3.large",2,3840,2 x 16 SSD,0.132
"aws-ec2","EU (Ireland)","eu-west-1","m6id.large",2,8192,1 x 118 SSD,0.132
"aws-ec2","EU (Paris)","eu-west-3","r5a.large",2,16384,EBS only,0.133
"aws-ec2","EU (London)","eu-west-2","r5a.large",2,16384,EBS only,0.133
"aws-ec2","EU (Milan)","eu-south-1","r5a.large",2,16384,EBS only,0.133
"aws-ec2","US West (Oregon)","us-west-2","r4.large",2,15616,EBS only,0.133
"aws-ec2","US East (N. Virginia)","us-east-1","r4.large",2,15616,EBS only,0.133
"aws-ec2","US East (Ohio)","us-east-2","r4.large",2,15616,EBS only,0.133
"aws-ec2","EU (Ireland)","eu-west-1","m5n.large",2,8192,EBS only,0.133
"aws-ec2","US West (N. California)","us-west-1","m5d.large",2,8192,1 x 75 NVMe SSD,0.133
"aws-ec2","US East (N. Virginia)","us-east-1","m3.large",2,7680,1 x 32 SSD,0.133
"aws-ec2","US West (Oregon)","us-west-2","m3.large",2,7680,1 x 32 SSD,0.133
"aws-ec2","South America (Sao Paulo)","sa-east-1","c6gn.large",2,4096,EBS only,0.133
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","a1.xlarge",4,8192,EBS only,0.133
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","m5ad.xlarge",4,16384,1 x 150 NVMe SSD,0.134
"aws-ec2","EU (Stockholm)","eu-north-1","r6i.large",2,16384,EBS only,0.134
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","r6g.large",2,16384,EBS only,0.134
"aws-ec2","EU (Stockholm)","eu-north-1","r5.large",2,16384,EBS only,0.134
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m5ad.large",2,8192,1 x 75 NVMe SSD,0.134
"aws-ec2","Middle East (Bahrain)","me-south-1","c5n.large",2,5376,EBS only,0.134
"aws-ec2","South America (Sao Paulo)","sa-east-1","c5ad.large",2,4096,1 x 75 NVMe SSD,0.134
"aws-ec2","US East (N. Virginia)","us-east-1","t4g.xlarge",4,16384,EBS only,0.134
"aws-ec2","US West (Oregon)","us-west-2","t4g.xlarge",4,16384,EBS only,0.134
"aws-ec2","US East (Ohio)","us-east-2","t4g.xlarge",4,16384,EBS only,0.134
"aws-ec2","South America (Sao Paulo)","sa-east-1","t3.large",2,8192,EBS only,0.134
"aws-ec2","US West (N. California)","us-west-1","c5n.large",2,5376,EBS only,0.135
"aws-ec2","EU (Paris)","eu-west-3","r6gd.large",2,16384,1 x 118 NVMe SSD,0.135
"aws-ec2","US East (N. Virginia)","us-east-1","c6g.xlarge",4,8192,EBS only,0.136
"aws-ec2","US West (Oregon)","us-west-2","c6g.xlarge",4,8192,EBS only,0.136
"aws-ec2","US East (Ohio)","us-east-2","c6g.xlarge",4,8192,EBS only,0.136
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r5a.large",2,16384,EBS only,0.136
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r5a.large",2,16384,EBS only,0.136
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r5a.large",2,16384,EBS only,0.136
"aws-ec2","US East (Ohio)","us-east-2","m5dn.large",2,8192,1 x 75 NVMe SSD,0.136
"aws-ec2","US East (N. Virginia)","us-east-1","m5dn.large",2,8192,1 x 75 NVMe SSD,0.136
"aws-ec2","US West (Oregon)","us-west-2","m5dn.large",2,8192,1 x 75 NVMe SSD,0.136
"aws-ec2","EU (Frankfurt)","eu-central-1","m5d.large",2,8192,1 x 75 NVMe SSD,0.136
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","c5n.large",2,5376,EBS only,0.136
"aws-ec2","EU (Frankfurt)","eu-central-1","r6a.large",2,16384,EBS only,0.137
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r5a.large",2,16384,EBS only,0.137
"aws-ec2","EU (Frankfurt)","eu-central-1","r5a.large",2,16384,EBS only,0.137
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r4.large",2,15616,EBS only,0.137
"aws-ec2","EU (Stockholm)","eu-north-1","t4g.xlarge",4,16384,EBS only,0.138
"aws-ec2","EU (Frankfurt)","eu-central-1","r6gd.large",2,16384,1 x 118 NVMe SSD,0.138
"aws-ec2","Canada (Central)","ca-central-1","r5.large",2,16384,EBS only,0.138
"aws-ec2","Canada (Central)","ca-central-1","r6i.large",2,16384,EBS only,0.138
"aws-ec2","South America (Sao Paulo)","sa-east-1","m5a.large",2,8192,EBS only,0.138
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r6gd.large",2,16384,1 x 118 NVMe SSD,0.139
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r6gd.large",2,16384,1 x 118 NVMe SSD,0.139
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r6gd.large",2,16384,1 x 118 NVMe SSD,0.139
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","m5d.large",2,8192,1 x 75 NVMe SSD,0.139
"aws-ec2","Middle East (Bahrain)","me-south-1","m5d.large",2,8192,1 x 75 NVMe SSD,0.139
"aws-ec2","US West (N. California)","us-west-1","r5.large",2,16384,EBS only,0.14
"aws-ec2","US West (N. California)","us-west-1","r6i.large",2,16384,EBS only,0.14
"aws-ec2","EU (Ireland)","eu-west-1","r6i.large",2,16384,EBS only,0.141
"aws-ec2","EU (Ireland)","eu-west-1","r5.large",2,16384,EBS only,0.141
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m5d.large",2,8192,1 x 75 NVMe SSD,0.141
"aws-ec2","EU (Frankfurt)","eu-central-1","m5n.large",2,8192,EBS only,0.141
"aws-ec2","Asia Pacific (Jakarta)","ap-southeast-3","m5d.large",2,8192,1 x 75 NVMe SSD,0.141
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c5n.large",2,5376,EBS only,0.141
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","m5d.large",2,8192,1 x 75 NVMe SSD,0.142
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r6a.xlarge",4,32768,EBS only,0.143
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r5a.xlarge",4,32768,EBS only,0.143
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","c5n.large",2,5376,EBS only,0.143
"aws-ec2","US East (Ohio)","us-east-2","r5d.large",2,16384,1 x 75 NVMe SSD,0.144
"aws-ec2","US East (N. Virginia)","us-east-1","r5d.large",2,16384,1 x 75 NVMe SSD,0.144
"aws-ec2","US West (Oregon)","us-west-2","r5d.large",2,16384,1 x 75 NVMe SSD,0.144
"aws-ec2","Canada (Central)","ca-central-1","r5ad.large",2,16384,1 x 75 NVMe SSD,0.144
"aws-ec2","US East (Ohio)","us-east-2","is4gen.medium",1,6144,1 x 937 SSD,0.144
"aws-ec2","US East (N. Virginia)","us-east-1","is4gen.medium",1,6144,1 x 937 SSD,0.144
"aws-ec2","US West (Oregon)","us-west-2","is4gen.medium",1,6144,1 x 937 SSD,0.144
"aws-ec2","US East (Ohio)","us-east-2","c7g.xlarge",4,8192,EBS only,0.144
"aws-ec2","US East (N. Virginia)","us-east-1","c7g.xlarge",4,8192,EBS only,0.145
"aws-ec2","US West (Oregon)","us-west-2","c7g.xlarge",4,8192,EBS only,0.145
"aws-ec2","Africa (Cape Town)","af-south-1","c5n.large",2,5376,EBS only,0.145
"aws-ec2","EU (Ireland)","eu-west-1","c6g.xlarge",4,8192,EBS only,0.146
"aws-ec2","EU (Stockholm)","eu-north-1","c6g.xlarge",4,8192,EBS only,0.146
"aws-ec2","EU (Ireland)","eu-west-1","r5ad.large",2,16384,1 x 75 NVMe SSD,0.146
"aws-ec2","Canada (Central)","ca-central-1","r4.large",2,15616,EBS only,0.146
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m5n.large",2,8192,EBS only,0.146
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m5d.large",2,8192,1 x 75 NVMe SSD,0.146
"aws-ec2","EU (Ireland)","eu-west-1","m3.large",2,7680,1 x 32 SSD,0.146
"aws-ec2","EU (Ireland)","eu-west-1","t4g.xlarge",4,16384,EBS only,0.147
"aws-ec2","Canada (Central)","ca-central-1","t4g.xlarge",4,16384,EBS only,0.147
"aws-ec2","US West (N. California)","us-west-1","r5ad.large",2,16384,1 x 75 NVMe SSD,0.148
"aws-ec2","EU (Paris)","eu-west-3","r6i.large",2,16384,EBS only,0.148
"aws-ec2","EU (Paris)","eu-west-3","r5.large",2,16384,EBS only,0.148
"aws-ec2","EU (London)","eu-west-2","r5.large",2,16384,EBS only,0.148
"aws-ec2","EU (London)","eu-west-2","r6i.large",2,16384,EBS only,0.148
"aws-ec2","EU (Milan)","eu-south-1","r5.large",2,16384,EBS only,0.148
"aws-ec2","EU (Milan)","eu-south-1","r6i.large",2,16384,EBS only,0.148
"aws-ec2","EU (Ireland)","eu-west-1","c1.medium",2,1740.8,1 x 350 SSD,0.148
"aws-ec2","US West (N. California)","us-west-1","c1.medium",2,1740.8,1 x 350 SSD,0.148
"aws-ec2","EU (Ireland)","eu-west-1","r4.large",2,15616,EBS only,0.148
"aws-ec2","US West (N. California)","us-west-1","r4.large",2,15616,EBS only,0.148
"aws-ec2","Canada (Central)","ca-central-1","c6g.xlarge",4,8192,EBS only,0.149
"aws-ec2","South America (Sao Paulo)","sa-east-1","t2.large",2,8192,EBS only,0.149
"aws-ec2","US East (Ohio)","us-east-2","r5b.large",2,16384,EBS only,0.149
"aws-ec2","US West (Oregon)","us-west-2","r5b.large",2,16384,EBS only,0.149
"aws-ec2","US East (N. Virginia)","us-east-1","r5b.large",2,16384,EBS only,0.149
"aws-ec2","US East (N. Virginia)","us-east-1","r5n.large",2,16384,EBS only,0.149
"aws-ec2","US East (Ohio)","us-east-2","r5n.large",2,16384,EBS only,0.149
"aws-ec2","US West (Oregon)","us-west-2","r5n.large",2,16384,EBS only,0.149
"aws-ec2","South America (Sao Paulo)","sa-east-1","c5d.large",2,4096,1 x 50 NVMe SSD,0.149
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r6gd.xlarge",4,32768,1 x 237 NVMe SSD,0.149
"aws-ec2","Africa (Cape Town)","af-south-1","m5d.large",2,8192,1 x 75 NVMe SSD,0.15
"aws-ec2","US East (N. Virginia)","us-east-1","t3a.xlarge",4,16384,EBS only,0.15
"aws-ec2","US West (Oregon)","us-west-2","t3a.xlarge",4,16384,EBS only,0.15
"aws-ec2","US East (Ohio)","us-east-2","t3a.xlarge",4,16384,EBS only,0.15
"aws-ec2","EU (London)","eu-west-2","t4g.xlarge",4,16384,EBS only,0.15
"aws-ec2","EU (Paris)","eu-west-3","t4g.xlarge",4,16384,EBS only,0.15
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r5.large",2,16384,EBS only,0.151
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r6i.large",2,16384,EBS only,0.151
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r5d.large",2,16384,1 x 75 NVMe SSD,0.151
"aws-ec2","US West (Los Angeles)","us-west-2-lax-1","r5.large",2,16384,EBS only,0.151
"aws-ec2","US East (Ohio)","us-east-2","r6id.large",2,16384,1 x 118 SSD,0.151
"aws-ec2","US East (N. Virginia)","us-east-1","r6id.large",2,16384,1 x 118 SSD,0.151
"aws-ec2","US West (Oregon)","us-west-2","r6id.large",2,16384,1 x 118 SSD,0.151
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r6i.large",2,16384,EBS only,0.152
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r5.large",2,16384,EBS only,0.152
"aws-ec2","EU (Frankfurt)","eu-central-1","r5.large",2,16384,EBS only,0.152
"aws-ec2","EU (Frankfurt)","eu-central-1","r6i.large",2,16384,EBS only,0.152
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r5.large",2,16384,EBS only,0.152
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r6i.large",2,16384,EBS only,0.152
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r6i.large",2,16384,EBS only,0.152
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r5.large",2,16384,EBS only,0.152
"aws-ec2","EU (Stockholm)","eu-north-1","r5d.large",2,16384,1 x 75 NVMe SSD,0.152
"aws-ec2","Asia Pacific (Jakarta)","ap-southeast-3","r5.large",2,16384,EBS only,0.152
"aws-ec2","EU (Ireland)","eu-west-1","m5dn.large",2,8192,1 x 75 NVMe SSD,0.152
"aws-ec2","US East (N. Virginia)","us-east-1","c6a.xlarge",4,8192,EBS only,0.153
"aws-ec2","US West (Oregon)","us-west-2","c6a.xlarge",4,8192,EBS only,0.153
"aws-ec2","US East (Ohio)","us-east-2","c6a.xlarge",4,8192,EBS only,0.153
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r5n.large",2,16384,EBS only,0.153
"aws-ec2","EU (Paris)","eu-west-3","r5ad.large",2,16384,1 x 75 NVMe SSD,0.153
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m5n.large",2,8192,EBS only,0.153
"aws-ec2","South America (Sao Paulo)","sa-east-1","m6i.large",2,8192,EBS only,0.153
"aws-ec2","South America (Sao Paulo)","sa-east-1","m5.large",2,8192,EBS only,0.153
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","m6id.large",2,8192,1 x 118 SSD,0.153
"aws-ec2","EU (Frankfurt)","eu-central-1","t4g.xlarge",4,16384,EBS only,0.154
"aws-ec2","EU (Milan)","eu-south-1","t4g.xlarge",4,16384,EBS only,0.154
"aws-ec2","US East (Ohio)","us-east-2","c6gd.xlarge",4,8192,1 x 237 NVMe SSD,0.154
"aws-ec2","US East (N. Virginia)","us-east-1","c6gd.xlarge",4,8192,1 x 237 NVMe SSD,0.154
"aws-ec2","US West (Oregon)","us-west-2","c6gd.xlarge",4,8192,1 x 237 NVMe SSD,0.154
"aws-ec2","US East (N. Virginia)","us-east-1","m6g.xlarge",4,16384,EBS only,0.154
"aws-ec2","US West (Oregon)","us-west-2","m6g.xlarge",4,16384,EBS only,0.154
"aws-ec2","US East (Ohio)","us-east-2","m6g.xlarge",4,16384,EBS only,0.154
"aws-ec2","US East (N. Virginia)","us-east-1","c5a.xlarge",4,8192,EBS only,0.154
"aws-ec2","US West (Oregon)","us-west-2","c5a.xlarge",4,8192,EBS only,0.154
"aws-ec2","US East (Ohio)","us-east-2","c5a.xlarge",4,8192,EBS only,0.154
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","c6g.xlarge",4,8192,EBS only,0.154
"aws-ec2","EU (London)","eu-west-2","r5ad.large",2,16384,1 x 75 NVMe SSD,0.154
"aws-ec2","US West (N. California)","us-west-1","m3.large",2,7680,1 x 32 SSD,0.154
"aws-ec2","EU (Ireland)","eu-west-1","c7g.xlarge",4,8192,EBS only,0.155
"aws-ec2","Middle East (Bahrain)","me-south-1","r5.large",2,16384,EBS only,0.155
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","m5d.large",2,8192,1 x 75 NVMe SSD,0.155
"aws-ec2","South America (Sao Paulo)","sa-east-1","c4.large",2,3840,EBS only,0.155
"aws-ec2","EU (Frankfurt)","eu-central-1","c6g.xlarge",4,8192,EBS only,0.155
"aws-ec2","US East (Ohio)","us-east-2","i3.large",2,15616,1 x 475 NVMe SSD,0.156
"aws-ec2","US East (N. Virginia)","us-east-1","i3.large",2,15616,1 x 475 NVMe SSD,0.156
"aws-ec2","US West (Oregon)","us-west-2","i3.large",2,15616,1 x 475 NVMe SSD,0.156
"aws-ec2","EU (Paris)","eu-west-3","r4.large",2,15616,EBS only,0.156
"aws-ec2","EU (London)","eu-west-2","r4.large",2,15616,EBS only,0.156
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","c6g.xlarge",4,8192,EBS only,0.157
"aws-ec2","Asia Pacific (Jakarta)","ap-southeast-3","c6g.xlarge",4,8192,EBS only,0.157
"aws-ec2","EU (Frankfurt)","eu-central-1","r5ad.large",2,16384,1 x 75 NVMe SSD,0.158
"aws-ec2","Canada (Central)","ca-central-1","r5d.large",2,16384,1 x 75 NVMe SSD,0.158
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r5ad.large",2,16384,1 x 75 NVMe SSD,0.158
"aws-ec2","EU (Frankfurt)","eu-central-1","m3.large",2,7680,1 x 32 SSD,0.158
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","c1.medium",2,1740.8,1 x 350 SSD,0.158
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r5ad.large",2,16384,1 x 75 NVMe SSD,0.159
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r5ad.large",2,16384,1 x 75 NVMe SSD,0.159
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r5ad.large",2,16384,1 x 75 NVMe SSD,0.159
"aws-ec2","EU (Stockholm)","eu-north-1","r5n.large",2,16384,EBS only,0.159
"aws-ec2","South America (Sao Paulo)","sa-east-1","m4.large",2,8192,EBS only,0.159
"aws-ec2","EU (Ireland)","eu-west-1","is4gen.medium",1,6144,1 x 937 SSD,0.159
"aws-ec2","Canada (Central)","ca-central-1","is4gen.medium",1,6144,1 x 937 SSD,0.159
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","r4.large",2,15616,EBS only,0.16
"aws-ec2","US West (N. California)","us-west-1","t4g.xlarge",4,16384,EBS only,0.16
"aws-ec2","EU (Ireland)","eu-west-1","r5d.large",2,16384,1 x 75 NVMe SSD,0.16
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","r4.large",2,15616,EBS only,0.16
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","r4.large",2,15616,EBS only,0.16
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","r4.large",2,15616,EBS only,0.16
"aws-ec2","EU (Frankfurt)","eu-central-1","r4.large",2,15616,EBS only,0.16
"aws-ec2","South America (Sao Paulo)","sa-east-1","r6g.large",2,16384,EBS only,0.161
"aws-ec2","EU (London)","eu-west-2","c6g.xlarge",4,8192,EBS only,0.162
"aws-ec2","EU (Milan)","eu-south-1","c6g.xlarge",4,8192,EBS only,0.162
"aws-ec2","EU (Paris)","eu-west-3","c6g.xlarge",4,8192,EBS only,0.162
"aws-ec2","US West (N. California)","us-west-1","r5d.large",2,16384,1 x 75 NVMe SSD,0.162
"aws-ec2","EU (Frankfurt)","eu-central-1","m5dn.large",2,8192,1 x 75 NVMe SSD,0.162
"aws-ec2","Canada (Central)","ca-central-1","r5n.large",2,16384,EBS only,0.163
"aws-ec2","Canada (Central)","ca-central-1","r5b.large",2,16384,EBS only,0.163
"aws-ec2","EU (Stockholm)","eu-north-1","i3.large",2,15616,1 x 475 NVMe SSD,0.163
"aws-ec2","South America (Sao Paulo)","sa-east-1","c3.large",2,3840,2 x 16 SSD,0.163
"aws-ec2","EU (Ireland)","eu-west-1","t3a.xlarge",4,16384,EBS only,0.163
"aws-ec2","EU (Stockholm)","eu-north-1","m6g.xlarge",4,16384,EBS only,0.164
"aws-ec2","EU (Stockholm)","eu-north-1","c5a.xlarge",4,8192,EBS only,0.164
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","c1.medium",2,1740.8,1 x 350 SSD,0.164
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","c1.medium",2,1740.8,1 x 350 SSD,0.164
"aws-ec2","EU (Ireland)","eu-west-1","c6a.xlarge",4,8192,EBS only,0.164
"aws-ec2","South America (Sao Paulo)","sa-east-1","m5ad.large",2,8192,1 x 75 NVMe SSD,0.165
"aws-ec2","US East (Ohio)","us-east-2","m5zn.large",2,8192,EBS only,0.165
"aws-ec2","US East (N. Virginia)","us-east-1","m5zn.large",2,8192,EBS only,0.165
"aws-ec2","US West (Oregon)","us-west-2","m5zn.large",2,8192,EBS only,0.165
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","r5ad.xlarge",4,32768,1 x 150 NVMe SSD,0.166
"aws-ec2","US East (Ohio)","us-east-2","r3.large",2,15616,1 x 32 SSD,0.166
"aws-ec2","US West (Oregon)","us-west-2","r3.large",2,15616,1 x 32 SSD,0.166
"aws-ec2","US East (N. Virginia)","us-east-1","r3.large",2,15616,1 x 32 SSD,0.166
"aws-ec2","South America (Sao Paulo)","sa-east-1","c5n.large",2,5376,EBS only,0.166
"aws-ec2","US West (Oregon)","us-west-2","t3.xlarge",4,16384,EBS only,0.166
"aws-ec2","US East (Ohio)","us-east-2","t3.xlarge",4,16384,EBS only,0.166
"aws-ec2","US East (N. Virginia)","us-east-1","t3.xlarge",4,16384,EBS only,0.166
"aws-ec2","Asia Pacific (Seoul)","ap-northeast-2","t4g.xlarge",4,16384,EBS only,0.166
"aws-ec2","Canada (Central)","ca-central-1","t3a.xlarge",4,16384,EBS only,0.167
"aws-ec2","US East (Ohio)","us-east-2","x2gd.large",2,32768,1 x 118 SSD,0.167
"aws-ec2","US East (N. Virginia)","us-east-1","x2gd.large",2,32768,1 x 118 SSD,0.167
"aws-ec2","US West (Oregon)","us-west-2","x2gd.large",2,32768,1 x 118 SSD,0.167
"aws-ec2","US East (N. Virginia)","us-east-1","r5dn.large",2,16384,1 x 75 NVMe SSD,0.167
"aws-ec2","EU (Ireland)","eu-west-1","r5b.large",2,16384,EBS only,0.167
"aws-ec2","EU (Ireland)","eu-west-1","r5n.large",2,16384,EBS only,0.167
"aws-ec2","US West (Oregon)","us-west-2","r5dn.large",2,16384,1 x 75 NVMe SSD,0.167
"aws-ec2","US East (Ohio)","us-east-2","r5dn.large",2,16384,1 x 75 NVMe SSD,0.167
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","r5.large",2,16384,EBS only,0.167
"aws-ec2","Asia Pacific (Hong Kong)","ap-east-1","r6i.large",2,16384,EBS only,0.167
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","m5dn.large",2,8192,1 x 75 NVMe SSD,0.167
"aws-ec2","EU (London)","eu-west-2","is4gen.medium",1,6144,1 x 937 SSD,0.168
"aws-ec2","Canada (Central)","ca-central-1","c5a.xlarge",4,8192,EBS only,0.168
"aws-ec2","EU (Ireland)","eu-west-1","r6id.large",2,16384,1 x 118 SSD,0.168
"aws-ec2","Africa (Cape Town)","af-south-1","r5.large",2,16384,EBS only,0.168
"aws-ec2","EU (Milan)","eu-south-1","r5d.large",2,16384,1 x 75 NVMe SSD,0.168
"aws-ec2","US West (N. California)","us-west-1","r5n.large",2,16384,EBS only,0.169
"aws-ec2","EU (London)","eu-west-2","r5d.large",2,16384,1 x 75 NVMe SSD,0.169
"aws-ec2","EU (Paris)","eu-west-3","r5d.large",2,16384,1 x 75 NVMe SSD,0.169
"aws-ec2","Asia Pacific (Sydney)","ap-southeast-2","t4g.xlarge",4,16384,EBS only,0.17
"aws-ec2","Asia Pacific (Singapore)","ap-southeast-1","t4g.xlarge",4,16384,EBS only,0.17
"aws-ec2","US West (N. California)","us-west-1","c6g.xlarge",4,8192,EBS only,0.17
"aws-ec2","Canada (Central)","ca-central-1","c6gd.xlarge",4,8192,1 x 237 NVMe SSD,0.17
"aws-ec2","EU (Paris)","eu-west-3","t3a.xlarge",4,16384,EBS only,0.17
"aws-ec2","EU (London)","eu-west-2","t3a.xlarge",4,16384,EBS only,0.17
"aws-ec2","US West (Oregon)","us-west-2","c5.xlarge",4,8192,EBS only,0.17
"aws-ec2","US East (N. Virginia)","us-east-1","c5.xlarge",4,8192,EBS only,0.17
"aws-ec2","US East (Ohio)","us-east-2","c5.xlarge",4,8192,EBS only,0.17
"aws-ec2","US West (Oregon)","us-west-2","c6i.xlarge",4,8192,EBS only,0.17
"aws-ec2","US East (Ohio)","us-east-2","c6i.xlarge",4,8192,EBS only,0.17
"aws-ec2","US East (N. Virginia)","us-east-1","c6i.xlarge",4,8192,EBS only,0.17
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","c5.xlarge",4,8192,EBS only,0.17
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","c6i.xlarge",4,8192,EBS only,0.17
"aws-ec2","Middle East (Bahrain)","me-south-1","c6g.xlarge",4,8192,EBS only,0.17
"aws-ec2","Asia Pacific (Mumbai)","ap-south-1","c6g.2xlarge",8,16384,EBS only,0.17
"aws-ec2","Canada (Central)","ca-central-1","m6g.xlarge",4,16384,EBS only,0.171
"aws-ec2","Asia Pacific (Tokyo)","ap-northeast-1","c6g.xlarge",4,8192,EBS only,0.171
"aws-ec2","US East (N. Virginia)","us-east-1","m5a.xlarge",4,16384,EBS only,0.172
"aws-ec2","EU (Ireland)","eu-west-1","m6g.xlarge",4,16384,EBS only,0.172
"aws-ec2","US West (Oregon)","us-west-2","m5a.xlarge",4,16384,EBS only,0.172
"aws-ec2","US East (Ohio)","us-east-2","m5a.xlarge",4,16384,EBS only,0.172
"aws-ec2","US East (Ohio)","us-east-2","c5ad.xlarge",4,8192,1 x 150 NVMe SSD,0.172
